user_id,result
2421,"[5569471, 1040807, 1126899, 972665, 970747]"
2423,"[1056651, 1037840, 911974, 5569327, 864893]"
2424,"[916993, 1022003, 970792, 1072693, 1079913]"
2425,"[1028816, 885406, 999104, 1085031, 833940]"
2426,"[1058404, 884840, 1043494, 1060673, 12484491]"
2427,"[856252, 5565925, 8090532, 993638, 874972]"
2430,"[1110572, 1066725, 845193, 987562, 1021324]"
2431,"[1044955, 993638, 905539, 959409, 948670]"
2432,"[1101010, 1110244, 1092026, 1113588, 1000753]"
2435,"[12695224, 1069621, 1105623, 13842088, 10198378]"
2437,"[885290, 7409644, 5570383, 1070820, 1048257]"
2438,"[1870702, 1107553, 1874568, 861272, 919766]"
2440,"[1092937, 1043590, 971325, 983078, 6533765]"
2441,"[1023958, 898121, 995965, 1024306, 948670]"
2442,"[5580793, 874736, 1126899, 6602697, 860248]"
2445,"[1110572, 882441, 1107553, 1082310, 12810391]"
2446,"[1044259, 1044805, 1271704, 936594, 948670]"
2447,"[1107553, 1117514, 868764, 9705473, 1013928]"
2448,"[7441210, 5568964, 7168058, 1121694, 1054402]"
2449,"[1058997, 7025106, 861272, 824005, 1134483]"
2450,"[999581, 872729, 893501, 860975, 974156]"
2451,"[1051516, 1076580, 8177622, 908489, 874972]"
2452,"[949023, 1025581, 834833, 1111839, 1013928]"
2453,"[1026118, 928036, 1036501, 6391381, 926823]"
2454,"[1037332, 1066893, 1059236, 969945, 1108094]"
2455,"[983795, 5569471, 1102416, 921504, 849202]"
2456,"[5590613, 902856, 7025114, 1058997, 1118946]"
2457,"[909396, 1076195, 1137775, 819978, 833940]"
2458,"[863506, 972445, 1012913, 8090509, 12648586]"
2459,"[1085604, 1050851, 839849, 1031864, 6533765]"
2460,"[1091365, 944486, 1082990, 9803601, 1021324]"
2461,"[879528, 7410013, 916993, 845868, 909972]"
2462,"[901062, 6034857, 916993, 9242918, 1108094]"
2464,"[1313189, 7025106, 1407216, 1104349, 1083578]"
2465,"[986912, 1052912, 10344585, 896938, 5578437]"
2466,"[862139, 934369, 1059902, 1006188, 984680]"
2467,"[8090536, 1058997, 916767, 1010424, 1058754]"
2468,"[1021116, 833458, 860703, 1094924, 904129]"
2469,"[839094, 1040807, 9705473, 847982, 968072]"
2470,"[948420, 961021, 906017, 1039156, 1007279]"
2471,"[1093966, 935968, 867668, 1095700, 6979437]"
2472,"[1122358, 834103, 1067820, 949294, 1013928]"
2474,"[1125391, 856252, 998444, 905459, 6533765]"
2475,"[5569471, 7025114, 921744, 925282, 1110111]"
2478,"[1107289, 1005186, 932949, 934399, 1000753]"
2479,"[5569374, 910032, 1040807, 1101010, 1069506]"
2481,"[1082212, 963971, 1132771, 865705, 1057749]"
2482,"[882441, 983584, 989101, 1021116, 849202]"
2483,"[849843, 846241, 893802, 1039589, 1109376]"
2484,"[873964, 834117, 922561, 1061220, 1108094]"
2485,"[927191, 879755, 893501, 907631, 1134483]"
2486,"[947798, 937626, 870780, 1077555, 1000753]"
2487,"[991223, 5569845, 865026, 1039081, 9522059]"
2488,"[1119051, 906838, 5569374, 824305, 860248]"
2489,"[1048727, 965842, 12263788, 5572828, 906844]"
2490,"[985119, 1081189, 1041259, 1116821, 1038663]"
2492,"[933835, 1089074, 914577, 883003, 6533765]"
2494,"[8119157, 1056973, 862349, 6548453, 1110111]"
2495,"[906838, 1036753, 867931, 839656, 887474]"
2496,"[855672, 972931, 1056509, 995876, 1000753]"
2497,"[1135834, 870515, 8090532, 900802, 849202]"
2498,"[1070820, 1076580, 861272, 1100379, 933354]"
2499,"[944317, 5569327, 1070820, 947798, 904129]"
2500,"[1063739, 831536, 859237, 6534030, 1065538]"
